Track Name,Track ID,Duration (ms),Track Popularity,Track Number,URI,Album Name,Album ID,Artist Name,Track GQ,Artist ID,Artist Popularity,Followers,Genres,Artist GQ
Romanesque,2pz1e16Fx98CRuF6Qx8Xmq,268426,33,4,spotify:track:2pz1e16Fx98CRuF6Qx8Xmq,Enlightenment,5mfhM5hlMcZdpuR0h4No0D,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Seoul,0EOuNkNLvaIuAr12tS9B36,407880,31,5,spotify:track:0EOuNkNLvaIuAr12tS9B36,Capital Disease,0glXbKYknQlnd2FnxsxWez,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Crab and Tap Water,4y89ygEDJNrfM9DnKWFImO,298000,29,5,spotify:track:4y89ygEDJNrfM9DnKWFImO,Animal,4ZALM5WKnmqL1sJouAAFqw,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Flesh,04G8YfPOhsp7YWgcW8cLGp,295000,28,3,spotify:track:04G8YfPOhsp7YWgcW8cLGp,Animal,4ZALM5WKnmqL1sJouAAFqw,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Galaxy,5XbBDSSKcV1qvYFEGmWST7,370480,29,9,spotify:track:5XbBDSSKcV1qvYFEGmWST7,Enlightenment,5mfhM5hlMcZdpuR0h4No0D,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
A Day of Mercury,0ZnSRfXEfg5PpgY9WtJrXO,310773,31,2,spotify:track:0ZnSRfXEfg5PpgY9WtJrXO,Enlightenment,5mfhM5hlMcZdpuR0h4No0D,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
High Noon,2D7AA8KIUDgUoC8VFjIhLB,205720,28,1,spotify:track:2D7AA8KIUDgUoC8VFjIhLB,Capital Disease,0glXbKYknQlnd2FnxsxWez,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Shimmer,4XDhWlOXm9e6Lbuucbxkxi,297026,30,9,spotify:track:4XDhWlOXm9e6Lbuucbxkxi,Strange Weather,6h8CGwYbH7wW4XfcwKNzNe,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Red Peter,6vmx5r0bQNGfQd1EnoD7ad,242653,27,3,spotify:track:6vmx5r0bQNGfQd1EnoD7ad,I Often Stammer and Forget the Way to Sleep (2013 Remaster),60pwEs2DhodErEbxIXreJo,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Gills,55FF1bf6VxTVdUkvyPMjbv,314819,27,4,spotify:track:55FF1bf6VxTVdUkvyPMjbv,I Often Stammer and Forget the Way to Sleep (2013 Remaster),60pwEs2DhodErEbxIXreJo,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
The Taste of Pomegranate,3t9vPkoROil4XsRCGxZ4vc,491706,24,2,spotify:track:3t9vPkoROil4XsRCGxZ4vc,Capital Disease,0glXbKYknQlnd2FnxsxWez,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Night of the Living You,14ulixV7wkPltv8xsmBZH6,396902,26,5,spotify:track:14ulixV7wkPltv8xsmBZH6,Strange Weather,6h8CGwYbH7wW4XfcwKNzNe,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Cicadas Cry Even Though It Rains,66qMtEs52y9kpmyG0H1sRO,310866,25,10,spotify:track:66qMtEs52y9kpmyG0H1sRO,I Often Stammer and Forget the Way to Sleep (2013 Remaster),60pwEs2DhodErEbxIXreJo,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Lord of the Flies,2xIlvKavT9YrK4ZtYIm620,325000,26,4,spotify:track:2xIlvKavT9YrK4ZtYIm620,Animal,4ZALM5WKnmqL1sJouAAFqw,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Kirin,4BW4E5kn6EP1dLFXbidn19,212826,24,6,spotify:track:4BW4E5kn6EP1dLFXbidn19,Enlightenment,5mfhM5hlMcZdpuR0h4No0D,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
A Difficult Moon,1l31TZw1QkPvw4iuJshHdL,314200,24,3,spotify:track:1l31TZw1QkPvw4iuJshHdL,Capital Disease,0glXbKYknQlnd2FnxsxWez,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
행복한 나를,0kauXJ0nWXnCXvMSpSz4rD,250481,23,1,spotify:track:0kauXJ0nWXnCXvMSpSz4rD,행복한 나를,1UcnzEBApAU5Dhxf5PVPZB,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Black Star,2q1zYO12GtzYDtXNh0LqWW,323425,24,10,spotify:track:2q1zYO12GtzYDtXNh0LqWW,Enlightenment,5mfhM5hlMcZdpuR0h4No0D,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Halcyon,4SSRYfHmZ3UQYgtcsFrxgk,303000,24,2,spotify:track:4SSRYfHmZ3UQYgtcsFrxgk,Animal,4ZALM5WKnmqL1sJouAAFqw,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Veranda,4wkWjLDvAPhy9SODFU8a0K,340680,20,8,spotify:track:4wkWjLDvAPhy9SODFU8a0K,Strange Weather,6h8CGwYbH7wW4XfcwKNzNe,THORNAPPLE,korean shoegaze,6S4fsREHT1NEjTb3lYD2pG,38,35114,k-indie,korean indie rock
Vancouver,4p4yxplNCSmt9xfaAMpcd5,216280,53,2,spotify:track:4p4yxplNCSmt9xfaAMpcd5,Lovey Dovey,3TqLzwIwkkIqAoSISGip4k,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
Vancouver 2,2fiI6e0WxyZB3QnmRxYGPg,202213,45,1,spotify:track:2fiI6e0WxyZB3QnmRxYGPg,Vancouver 2,0cuXDMN1yjtTrYJfrnVxFq,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
Love Letter (with you),6bsE26mI4ydanHn5Q0iu99,209893,45,1,spotify:track:6bsE26mI4ydanHn5Q0iu99,"Alchemy of Souls, Pt. 7 (Original Television Soundtrack)",3ytfTER8vSIGy0CZsFV8h3,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
Daylight,47IR3M0E9QwPoYsdIKwVpr,209733,44,2,spotify:track:47IR3M0E9QwPoYsdIKwVpr,Doona! (Music from The Netflix Series),351LvQJsNt4fvYdnvhzF9D,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
One-Way,7dTv6c4yQ4gBVFSC3fX0RH,167853,41,3,spotify:track:7dTv6c4yQ4gBVFSC3fX0RH,ICN > YVR,4bp6czKexS1MZ5wwKJ27yi,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
Vancouver,0gFCY62s8BCy6x0Q3gxczc,216293,38,5,spotify:track:0gFCY62s8BCy6x0Q3gxczc,NANGMAN,2hBJR1SQ4cGDjGTCY6eV8m,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
IMFP,0OPfsybzujcsxu4NuHkait,145640,36,2,spotify:track:0OPfsybzujcsxu4NuHkait,Dingo X BIG Naughty,1bksL87asiBGZYwVyGR3kp,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
LIVE,7AhZolEFHSk2ghYzxkziJ6,192786,35,6,spotify:track:7AhZolEFHSk2ghYzxkziJ6,H1GHR : BLUE TAPE,1BjSEUWIHzkOMumRhxBJHZ,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
In My Mood,3vZvHyE5Vpjqxyh0TPOO73,182013,36,1,spotify:track:3vZvHyE5Vpjqxyh0TPOO73,In My Mood,4kDg9ONmPA44i1ilMQtQA6,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
ICN > YVR,3SJuomeDUOX6OAWwhH973s,145706,38,2,spotify:track:3SJuomeDUOX6OAWwhH973s,ICN > YVR,4bp6czKexS1MZ5wwKJ27yi,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
One Last Poem,3NXNehGmRu9mH6BItOwSEp,220173,37,6,spotify:track:3NXNehGmRu9mH6BItOwSEp,Hopeless Romantic,1EVvzyt33kcS37UOcQIhYS,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
"Period,",38SVRILv0fGQYNVmICJvVO,171546,36,10,spotify:track:38SVRILv0fGQYNVmICJvVO,NANGMAN,2hBJR1SQ4cGDjGTCY6eV8m,BIG Naughty,k-pop ballad,7cEaNXXTHx3LokbjUUyHal,56,381462,k-pop ballad,k-pop ballad
Dear my X,0UnOf7i44YK0ULpkEGHe4R,187733,48,1,spotify:track:0UnOf7i44YK0ULpkEGHe4R,Dear my X,5BOrfMmeO7t7pDqhZNIhej,KyoungSeo,k-pop ballad,4rxWm4OrS8IRQ3YxDUwnJA,47,89137,k-pop ballad,korean pop
Shiny Star(2020),7MXtr93z4ltQzhfIxYnYWX,217253,50,1,spotify:track:7MXtr93z4ltQzhfIxYnYWX,Shiny Star(2020),6Y6861L8Iwse3spu3vOWEc,KyoungSeo,k-pop ballad,4rxWm4OrS8IRQ3YxDUwnJA,47,89137,k-pop ballad,korean pop
Everyday With You,4FpNWU5qCPCZR7LkuyuJr7,170226,49,1,spotify:track:4FpNWU5qCPCZR7LkuyuJr7,"KING THE LAND (Original Television Soundtrack), Pt.9",1RbPDmimZAOVVbyHyjwXhq,KyoungSeo,k-pop ballad,4rxWm4OrS8IRQ3YxDUwnJA,47,89137,k-pop ballad,korean pop
Fire Gazing,306teaXalrqBECsaCDuwEF,212426,46,1,spotify:track:306teaXalrqBECsaCDuwEF,Serendipity's Embrace (Original Soundtrack) Pt.6,35EJgRotIzJuSpTL9BnNgQ,KyoungSeo,k-pop ballad,4rxWm4OrS8IRQ3YxDUwnJA,47,89137,k-pop ballad,korean pop
120BPM,7pYiTMBG8sgPJvXZZ476i1,198986,39,2,spotify:track:7pYiTMBG8sgPJvXZZ476i1,ONGOING,4TKudxgCXXAngwcPY2ba77,KyoungSeo,k-pop ballad,4rxWm4OrS8IRQ3YxDUwnJA,47,89137,k-pop ballad,korean pop
Wonder Why,4OLpX8QqAqU3Km2PVUhrEF,200493,39,1,spotify:track:4OLpX8QqAqU3Km2PVUhrEF,"The Interest of Love (Original Television Soundtrack, Pt. 7)",6jJafoL33IKBwTif7ij9vF,KyoungSeo,k-pop ballad,4rxWm4OrS8IRQ3YxDUwnJA,47,89137,k-pop ballad,korean pop
flutter,3kVJpd0l97dvphaiML7p61,196920,37,1,spotify:track:3kVJpd0l97dvphaiML7p61,flutter,4DYirkpT6zwQBYx08vGvLV,KyoungSeo,k-pop ballad,4rxWm4OrS8IRQ3YxDUwnJA,47,89137,k-pop ballad,korean pop
A Letter,0VdwOoAKPe9aGahkpllfkH,215760,48,1,spotify:track:0VdwOoAKPe9aGahkpllfkH,A Letter,5XOHCaEeZyiKWDMZ3h2zbZ,BUMJIN,k-pop ballad,3vljSA6N2aSE8U3OhNFkPy,38,10120,k-pop ballad,k-pop ballad
In My Heart,5dQhi7rntlTNkzNiUgrV3I,210586,47,1,spotify:track:5dQhi7rntlTNkzNiUgrV3I,"Welcome to Samdal-ri (Original Television Soundtrack), Pt.5",02qGBQgutRq70debS74SuS,BUMJIN,k-pop ballad,3vljSA6N2aSE8U3OhNFkPy,38,10120,k-pop ballad,k-pop ballad
DrunKen Confession,0hqngwyh8WnPuYlLYHRQqp,227960,45,1,spotify:track:0hqngwyh8WnPuYlLYHRQqp,DrunKen Confession,0IwBuSyXreDfgarE0TaAix,Kim MinSeok,k-pop ballad,3CHn74oCO6xiThDGQcDMeA,38,30630,k-pop ballad,k-pop ballad
Never Ending Story,64104XJ1QlSXdsMkZJ8tnd,211613,42,1,spotify:track:64104XJ1QlSXdsMkZJ8tnd,A Time Called You (Original Soundtrack from the Netflix Series),176mwAKOE07KX2V7TOBPPy,Kim MinSeok,k-pop ballad,3CHn74oCO6xiThDGQcDMeA,38,30630,k-pop ballad,k-pop ballad
a sad invitation,5LvFaKs1QN2nR65h4tJN4R,246573,46,1,spotify:track:5LvFaKs1QN2nR65h4tJN4R,a sad invitation,3Miicdgx3CUIAfLiMUja2F,YOON JI HWAN,k-pop ballad,6zWAOib8XIaq1ttDw7u2j4,30,226,k-pop ballad,k-pop ballad
The Lonely Bloom Stands Alone,6ylw0U4J3RFj0NoVCMZj93,199391,43,1,spotify:track:6ylw0U4J3RFj0NoVCMZj93,The Lonely Bloom Stands Alone,0r2zfboB7deSVphi3HGk8Z,HYNN,k-pop ballad,64jfAecBriamQmMs0WAKtj,40,39309,k-pop ballad,k-pop ballad
Not alone,2XMxzKKoSN88CuyywFpltL,252693,45,1,spotify:track:2XMxzKKoSN88CuyywFpltL,Doctor Slump (Original Television Soundtrack) Pt.2,2xVoamsnR6AmT4JtEJINAe,HYNN,k-pop ballad,64jfAecBriamQmMs0WAKtj,40,39309,k-pop ballad,k-pop ballad
You Are My,6MA2KOOiWZAgUmqADg3YWF,181666,45,1,spotify:track:6MA2KOOiWZAgUmqADg3YWF,"KING THE LAND (Original Television Soundtrack), Pt.6",7doqvezlVYzWzPDf9Ad37h,HYNN,k-pop ballad,64jfAecBriamQmMs0WAKtj,40,39309,k-pop ballad,k-pop ballad
Flower in the Desert - Kor Version,7M3POeMOBCs6pwtDkVhBTi,259133,44,1,spotify:track:7M3POeMOBCs6pwtDkVhBTi,Flower in the Desert,5MJEKw6CnDkmjDBl4LwVnM,Woody,k-pop ballad,37ZY7eIcTT28id2jfq8WYw,41,46253,k-pop ballad,k-pop ballad
Fire Up,60S6xfHCoYc1YhozVpsUsv,219060,43,1,spotify:track:60S6xfHCoYc1YhozVpsUsv,Fire Up,4yuRKZeLEHcfaBf26mKbo2,Woody,k-pop ballad,37ZY7eIcTT28id2jfq8WYw,41,46253,k-pop ballad,k-pop ballad
Say I Love You,6AB530RfPBhjaqikjc04Ay,215480,42,1,spotify:track:6AB530RfPBhjaqikjc04Ay,Say I Love You (Re:WIND 4MEN Vol.04),7D9FG4Sek3jGhlcmnal0yK,Woody,k-pop ballad,37ZY7eIcTT28id2jfq8WYw,41,46253,k-pop ballad,k-pop ballad
When you alone,3p6aAa50gOAzb6QAOuYNb2,180680,39,1,spotify:track:3p6aAa50gOAzb6QAOuYNb2,When You Alone,5a5j76wF3KPnRnhcazQSfG,Woody,k-pop ballad,37ZY7eIcTT28id2jfq8WYw,41,46253,k-pop ballad,k-pop ballad
Natural,5TtHL8ByiqR2f6KRDZ3Vby,205773,41,1,spotify:track:5TtHL8ByiqR2f6KRDZ3Vby,Natural,1H9b38didg279LgaMJDKYW,Woody,k-pop ballad,37ZY7eIcTT28id2jfq8WYw,41,46253,k-pop ballad,k-pop ballad
Phocha,2DxIskzSK7ZhDQBi8SQT8W,233813,43,1,spotify:track:2DxIskzSK7ZhDQBi8SQT8W,Phocha,7C72lULtSr9OimmQBD8yrA,Hwang In Wook,k-pop ballad,56U7IcfF1h54ZxOPqjEnjq,36,37200,k-pop ballad,k-pop ballad
Flirting,0sNm6uJlooT2vfybQDeEv0,246386,41,1,spotify:track:0sNm6uJlooT2vfybQDeEv0,Flirting,0LbXOtK5soHLXU7Ahzc0up,Hwang In Wook,k-pop ballad,56U7IcfF1h54ZxOPqjEnjq,36,37200,k-pop ballad,k-pop ballad
"I think, I'm drunk",76IgJWnN9nX4jtJRnRQByE,215280,37,1,spotify:track:76IgJWnN9nX4jtJRnRQByE,"I think, I'm drunk",3tkYpGCXSrF0CXlmLBwvsV,Hwang In Wook,k-pop ballad,56U7IcfF1h54ZxOPqjEnjq,36,37200,k-pop ballad,k-pop ballad
Heart,1BuA7GJXWD6P9LMShz7YSt,257026,43,1,spotify:track:1BuA7GJXWD6P9LMShz7YSt,Heart,3MGuNgtEJTCkgHtiMFfARP,DK,k-pop ballad,4l7mkcB0cZgIQrcd2AsQI3,32,9428,k-pop ballad,k-pop ballad
Because I Don't Love You,5mdl3TlXrImNPrIo3aO70q,223826,43,1,spotify:track:5mdl3TlXrImNPrIo3aO70q,Because I Don't Love You,7LX3cJhfSEBEX8zhw1LrKU,Onestar,k-pop ballad,6EmgTIhhXGtfAmYYTfdtlz,40,43066,k-pop ballad,k-pop ballad
The Way To Say Goodbye,70a9hCn5BMXNDROcckHmAO,307118,35,1,spotify:track:70a9hCn5BMXNDROcckHmAO,The Way To Say Goodbye,123HZKvdhxbDBSkRgWYCHz,Onestar,k-pop ballad,6EmgTIhhXGtfAmYYTfdtlz,40,43066,k-pop ballad,k-pop ballad
Lonely Night,57n1vSsM55Is7Z007RnPuM,239506,37,1,spotify:track:57n1vSsM55Is7Z007RnPuM,Lonely Night,1jdfeH9b7fZ1YJSbSnHik8,Onestar,k-pop ballad,6EmgTIhhXGtfAmYYTfdtlz,40,43066,k-pop ballad,k-pop ballad
Say Goodbye,1Q63ioCJwIZXJaAre2VX7r,186344,47,1,spotify:track:1Q63ioCJwIZXJaAre2VX7r,Hotel del Luna (Original Television Soundtrack) Pt.11,35kjfTq2wv3BIddyJK7mfX,Ha Yea Song,k-pop ballad,4Kw6Puq72YDjXvVBrBkdw3,39,37855,k-pop ballad,k-pop ballad
Your Regards,6WgChN2kqQpNSsIXgu6oAX,239680,40,1,spotify:track:6WgChN2kqQpNSsIXgu6oAX,Your Regards,3GGd74l9qQz3nu8nWnntAs,Ha Yea Song,k-pop ballad,4Kw6Puq72YDjXvVBrBkdw3,39,37855,k-pop ballad,k-pop ballad
Closer,5GigASfstvSEqljLyLyrAp,238813,39,1,spotify:track:5GigASfstvSEqljLyLyrAp,Closer (A Business Proposal OST Part.7),57pa5j63LDObd5zqj0GTGx,Ha Yea Song,k-pop ballad,4Kw6Puq72YDjXvVBrBkdw3,39,37855,k-pop ballad,k-pop ballad
Closer,1h1Cr0879UYdOFE2AwVIns,238813,33,8,spotify:track:1h1Cr0879UYdOFE2AwVIns,A Business Proposal OST,3mus1JiTJRZUfhOExy71lY,Ha Yea Song,k-pop ballad,4Kw6Puq72YDjXvVBrBkdw3,39,37855,k-pop ballad,k-pop ballad
Only you,6GukZESVRKPnnz4vZGUNxC,190640,43,1,spotify:track:6GukZESVRKPnnz4vZGUNxC,Only you,6sk67Q2zl9EQezx5Edm8hx,Tophyun,k-pop ballad,4g7R2X5sUsylJwYxnfwCJR,38,14312,k-pop ballad,k-pop ballad
T's Romance,2y7gIe8OxxVFcnA6lTNZ43,174906,44,1,spotify:track:2y7gIe8OxxVFcnA6lTNZ43,T's Romance,32CToDkpNb9atIHaGRfWh2,Tophyun,k-pop ballad,4g7R2X5sUsylJwYxnfwCJR,38,14312,k-pop ballad,k-pop ballad
Tell me you love me,0U5HgFCn3EJN2zZqI0KGfJ,199266,43,1,spotify:track:0U5HgFCn3EJN2zZqI0KGfJ,Tell me you love me,5bKbsvVQeAG146ZniREsY2,Tophyun,k-pop ballad,4g7R2X5sUsylJwYxnfwCJR,38,14312,k-pop ballad,k-pop ballad
Horangsuwolga,7Bvb0ZuJCoIHq6mBEAna2U,281360,38,1,spotify:track:7Bvb0ZuJCoIHq6mBEAna2U,Horangsuwolga,2SHDI5kw0PG739B62GJDGX,Tophyun,k-pop ballad,4g7R2X5sUsylJwYxnfwCJR,38,14312,k-pop ballad,k-pop ballad
체념,2GQNIuqbHbsSJPjvp91AJg,299426,39,5,spotify:track:2GQNIuqbHbsSJPjvp91AJg,Like The Bible,4eBXK4EXrxjzSaAonbyRSe,BIG MAMA,k-pop ballad,34SKCchNLFzBWclGa6l6tQ,33,19394,k-pop ballad,k-pop ballad
연,2h7nwPmQ8FmPdCy4wE8wPb,295133,35,10,spotify:track:2h7nwPmQ8FmPdCy4wE8wPb,For The People,1RyW16XaiI6703wIs8kKBn,BIG MAMA,k-pop ballad,34SKCchNLFzBWclGa6l6tQ,33,19394,k-pop ballad,k-pop ballad
One Day More,4nr85wYs3ZaCTSOm8oPa3J,247986,32,1,spotify:track:4nr85wYs3ZaCTSOm8oPa3J,One Day More,6LqipT57Al2ZKzFdhhcz68,BIG MAMA,k-pop ballad,34SKCchNLFzBWclGa6l6tQ,33,19394,k-pop ballad,k-pop ballad
우리 왜 헤어져야 해,1ZNz6s0I6XIy4HSWTz8n7n,247360,43,1,spotify:track:1ZNz6s0I6XIy4HSWTz8n7n,우리 왜 헤어져야 해,6kVU7bkf0nUWmp7gzMtJJc,Sin Ye Young,k-pop ballad,02SENF0XVfxRTZrniEV2aF,36,34951,k-pop ballad,k-pop ballad
사랑이란 멜로는 없어,0CGovscVJUxLASfj6KnVwO,275093,41,1,spotify:track:0CGovscVJUxLASfj6KnVwO,사랑이란 멜로는 없어,2S4OdUnpgE2uf3rAz614v5,Jeon Sang Geun,k-pop ballad,6MfFHNKaZ7lAQsm52eLNvJ,25,6898,k-pop ballad,k-pop ballad
Pass by,7CEp2jyohd05jqAiWafcOK,281182,41,1,spotify:track:7CEp2jyohd05jqAiWafcOK,Pass by,7iBigrRu2dlJ6JnVW3GFle,Nilo,k-pop ballad,3JfHHtYuuQHtMtw2T7ff4v,32,44019,k-pop ballad,k-pop ballad
Good old days,5Kh4U2f0W2Kz7zRilOMwth,232391,42,1,spotify:track:5Kh4U2f0W2Kz7zRilOMwth,Good old days,6X25SlTOwDCA7bxvMZfsoo,Jang Deok Cheol,k-pop ballad,7bxWk0Z4S3IFnHX3LOBktS,31,33235,k-pop ballad,k-pop ballad
Amazing You,37dkyQQNJLaqk09kkNr7In,296832,40,1,spotify:track:37dkyQQNJLaqk09kkNr7In,The 3rd Digital Single `Amazing You',4thvEEDY1tQFGeIcTbgwMy,Han Dong Geun,k-pop ballad,69K447yK7IW0NCZGEh79e1,36,58940,k-pop ballad,k-pop ballad
Making a new ending for this story,30H0FtOCtb5jESDvFcxqXZ,262000,39,1,spotify:track:30H0FtOCtb5jESDvFcxqXZ,"The 1st Digital Single ""Making a new ending for this story""",5lvAt6IG8iOlKm4AVkxsqn,Han Dong Geun,k-pop ballad,69K447yK7IW0NCZGEh79e1,36,58940,k-pop ballad,k-pop ballad
Stuck in me,4rbR5E789mRBANimW1u2Pm,217333,40,1,spotify:track:4rbR5E789mRBANimW1u2Pm,Stuck in me,1SoeLBgbemDdTTtHZ7EBsw,Gitae,k-pop ballad,7AQ2PocMnNWx7lwz4E1or6,25,1093,k-pop ballad,k-pop ballad
Dial Your Number,2WRag4aQzatDf8SZV7ohbb,249485,41,1,spotify:track:2WRag4aQzatDf8SZV7ohbb,Dial Your Number,6CpymtDyQXAKL3GNYZlCtj,An Nyeong,k-pop ballad,4M9tATKeCZPhipaM6ge2VS,37,26379,k-pop ballad,k-pop ballad
Haeyo - 2022,5jhMzwWLgJATggH7YNd7yw,238071,40,1,spotify:track:5jhMzwWLgJATggH7YNd7yw,Haeyo (2022),7fGqFOrk6NXDQ3LZAaFTHu,An Nyeong,k-pop ballad,4M9tATKeCZPhipaM6ge2VS,37,26379,k-pop ballad,k-pop ballad
Answer,79kQXnQgoo3pK8nfMMEctV,224500,38,1,spotify:track:79kQXnQgoo3pK8nfMMEctV,Answer,1Rt7RVSDIGV30hTio9bkLT,homezone,k-pop ballad,31hDouD40df6TsqnZZpNAK,32,14365,k-pop ballad,k-pop ballad
Like We Turn the pages (Remaster),4W7MrbhSg8o2v5lBz0wLBV,192857,35,12,spotify:track:4W7MrbhSg8o2v5lBz0wLBV,hom'ea'ge,3GZ2bTWjX8d4L4rvtWcagA,homezone,k-pop ballad,31hDouD40df6TsqnZZpNAK,32,14365,k-pop ballad,k-pop ballad
without me,6262LmmRM1khHX1D4yk6MA,247773,39,1,spotify:track:6262LmmRM1khHX1D4yk6MA,without me,5LwVh568qmcanzazCkwFRT,Juho,k-pop ballad,4iVd8OOKGx0eT2Uo2nEpfH,31,38805,k-pop ballad,k-pop ballad
On That Day,4fx2P5JDZ7hszBkTxzftQL,219506,39,1,spotify:track:4fx2P5JDZ7hszBkTxzftQL,On That Day,7hcTxoEyYvl75urS0ee3Sl,Lee Yejoon,k-pop ballad,3GS6aA2KRewQL4VhUtIpet,33,25686,k-pop ballad,k-pop ballad
Crazy Excuse,3tWOnz1SBzEpFXQrCAPpuv,210946,30,1,spotify:track:3tWOnz1SBzEpFXQrCAPpuv,Crazy Excuse,5EYk698xH16q66IgsVC4UB,Lee Yejoon,k-pop ballad,3GS6aA2KRewQL4VhUtIpet,33,25686,k-pop ballad,k-pop ballad
I Missed You,20SIjymeaQNEv0NkPLpa6N,207866,38,2,spotify:track:20SIjymeaQNEv0NkPLpa6N,WSG WANNABE 1st Album,3r8M9Yudjzg4kNR4cThoB9,WSG WANNABE(4FIRE),k-pop ballad,5pBMUwsALQyFKrbV2nAaKD,22,2873,k-pop ballad,k-pop ballad
I will be your shining star,7hSxOrxogaR7YGpg4l8wmd,221920,40,1,spotify:track:7hSxOrxogaR7YGpg4l8wmd,I will be your shining star,2NjUvZ0qdGQakCdzVRbXup,Song I Han,k-pop ballad,4whjJjlywO81WrDptpdttm,26,21707,k-pop ballad,k-pop ballad
Bad Influence,6erSWxTFTF52ZPBoqqvJAw,160426,31,1,spotify:track:6erSWxTFTF52ZPBoqqvJAw,Bad Influence,7oDlWYepidl8gO51EVFpfl,Bernard Park,k-pop ballad,53Yqe3arWNbYQCw4kk1Qmv,26,11671,k-pop ballad,k-pop ballad
T.B.H (Ballad Ver.),1IzoAQ6gw0ffTSmAmN0WTu,224760,40,1,spotify:track:1IzoAQ6gw0ffTSmAmN0WTu,HYB PROJECT - Special Single,0bXTDjbxhwsYcOfWR4O4T0,"HYB (Huh Gak,Shin Yong Jae,Onestar)",k-pop ballad,75LV0HV0cURCViNnAZ1SQt,27,1080,k-pop ballad,k-pop ballad
Starlight,4ikJnvv979kavVSp6aE2pv,184253,34,1,spotify:track:4ikJnvv979kavVSp6aE2pv,Starlight (Run On OST Part.9),3gtPtRbC14VI1RfHsv4Sra,JEONG HYO BEAN,k-pop ballad,39mNLQ2I1Al3Ewrr9tTxhB,30,7540,k-pop ballad,k-pop ballad
You don’t have to be a star,2B8YSN8znuRfYSkwJusNfQ,200592,36,1,spotify:track:2B8YSN8znuRfYSkwJusNfQ,You don’t have to be a star,6OhmLQUKQfh10tr3stKRD6,109,k-pop ballad,1M2Yug6EvJTlraF6ewM9Oh,31,11215,k-pop ballad,k-pop ballad
