Artist Name,Artist ID,Popularity,Followers,Genres,Genre Queried,Artist Image
Phil Yoon,73EDYkCTptRHqBov4HEnX3,0,28,korean jazz,korean jazz,https://i.scdn.co/image/ab67616d0000b2732b1306c3dd50ca28808cf490
Black String,4N1TfUASlxeKjUkL3omj99,4,1396,korean jazz,korean jazz,https://i.scdn.co/image/ab6761610000e5eb3638fbd52b4fdf3f43b08716
Ekah Hyunjoong Kim,5fzNB8NFlSa60FBqHzJDKO,0,11,korean jazz,korean jazz,https://i.scdn.co/image/ab67616d0000b273caabf1280a245bedd5370f35
Bongwool Lee,1f0xMpj10dxtFCU8sKaLPh,0,42,korean jazz,korean jazz,https://i.scdn.co/image/ab67616d0000b2739b83ae5730c764b70142c491
Slant,0ozfyvvBLbIbuhELtY1sGX,21,13302,"chain punk, korean hardcore, korean punk, modern hardcore",korean hardcore,https://i.scdn.co/image/ab67616d0000b273cf191006237eb1b9a4df5a7c
End These Days,7IGpRnx3xtyarCLMqDR3fP,9,5351,"korean hardcore, korean metal",korean hardcore,https://i.scdn.co/image/ab6761610000e5eb119e4dfc61b30bba9b154953
Octopoulpe,0dQyZV2ul3UkyAt1bZs5Kc,10,2042,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b27371918eaad809183533a9a624
VASSLINE,3jJ1rOmznRHDDGnU60vO6i,9,2197,"korean hardcore, korean metal",korean hardcore,https://i.scdn.co/image/ab6761610000e5eb0d74a3aa8590631a9806bbe0
The Geeks,03LpYXNaELtKdMT2O4QKnF,8,4772,"korean hardcore, korean punk, straight edge",korean hardcore,https://i.scdn.co/image/ab6761610000e5eb483fa7fc7122628c5559c902
Scumraid,4s4QE2u7qprwr2jRBHBA6E,5,1670,"korean hardcore, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b273c3f315de17f2015da1068caa
Turn For Our,14Xc09Mqg3L54vGjMDcvSV,1,253,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b2730c84846953b91f34fbd32c26
Knockdown,4lFEd22lLv3LI66H7B7iiv,0,32,"korean hardcore, korean metal",korean hardcore,https://i.scdn.co/image/ab67616d0000b2738f035eda9244238545a9ec32
CUTT DEEP,7a3fis6jBlsSKzGQLcgk3Z,0,36,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b273eb8eca7437e8555823ad060f
Unroot,4UF59Omls5Fp0UHX0FBfgk,1,157,"korean hardcore, korean metal",korean hardcore,https://i.scdn.co/image/ab67616d0000b2735876ff61cf02d922fd37423f
Hellking,4li9ScLzdIT1QZTuPY6uRH,0,104,"korean hardcore, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b273c17a39741ab80bd9fcf91ed9
13Steps,3byNP92JuDIPjxYPamK7N0,0,354,"korean hardcore, korean metal, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b273479611d71db33138587c104b
14Left,65bv7XzXxW1qrVMQtYtv3v,0,23,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b27347cd0d1304f5aa20fb9fa294
Blow Burst,6s1vJlkm2tk4G6MMsFpvFL,0,0,korean hardcore,korean hardcore,
Animal Anthem,2uFOwMXqm5xdcME4fPVAsn,0,30,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b2736b850c88e8a72413a681fbb2
Sink To Rise,1QVb5SJAJIkJ6QpaUPzrWz,0,3,korean hardcore,korean hardcore,
Chain Reaction,0MsepnNacU6FZYxvwBaqhi,0,6,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b27363cdddbffe5381874c79742b
TodayxSpot,3RZl8f37FGffDKnNPkK3k2,0,10,korean hardcore,korean hardcore,
Lpp,1dUxer1GElHyvKlhlzACvz,0,67,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b273a75aae5c8cf89c4013f1a8eb
49 Morphines,3GAp8PrsfvuY7QnAzHWcyW,2,716,"korean hardcore, korean metal",korean hardcore,https://i.scdn.co/image/ab67616d0000b2732c5dda919fbe650e64374de6
Johnny Royal,7IfgMzeyjHcIhjVZo1hHpl,0,46,"korean hardcore, korean punk",korean hardcore,
444,5Z1bDYjsRoSg8ABZo1BTzh,0,119,korean hardcore,korean hardcore,https://i.scdn.co/image/ab6761610000e5eb7b948aed79e007a906fb830e
Satellights,5x66YSOOaacnRuQkfq9AMq,0,24,korean hardcore,korean hardcore,
Burn My Bridges,766l7o43uAgGr15ixx6yQS,0,85,"korean hardcore, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b27334534cbb6b6d1bb5dd2cbda6
This Summer Is Going to Kill You,3jX58CnweSHq8dLTwJJplK,0,103,"korean hardcore, korean metal",korean hardcore,https://i.scdn.co/image/ab67616d0000b273832cb7ac7063029a71622e94
HOLLOW JAN,7pDQHq0D7i0z60bLVPGyQf,3,888,"korean hardcore, korean metal",korean hardcore,https://i.scdn.co/image/ab67616d0000b273b75f96c3ae2a6684849d557c
Things We Say,5C35s9fNWQXxH2dEF29rYM,0,221,"korean hardcore, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b273a6dee30e39ddde19177e58e1
The NAP,6O3VTXg1M9XtkR18e0qY9r,0,0,korean hardcore,korean hardcore,
In My Pain,63Q0S5X7CYeaaOyzBMNE6l,0,96,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b27358bb9a75824b34470da8d27d
All I Have (올아이해브),1oYFBfwW16ri7VjwRGVmqq,0,227,"korean hardcore, korean metal, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b273b0fb6e1dc829af808ea3d9f2
Firestorm,1lXZjw0yA4OylIfMZMDjdq,0,6,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b273d15b82d0b1a12f630ece44a3
GWAMEGI (과매기),0p9WoqoJD7prnqyxnhWFSC,0,264,"korean hardcore, korean metal, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b2737500747181c9dc7c04f410dd
99 Anger,6O35mWTvQ4J2D8U9Z8So09,0,129,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b273c11534bbe75839f38c711942
Suck Stuff,1j6ejLgokKrYvvOPZXnOq3,0,134,"korean hardcore, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b273a30ae1f60c1102dce0285fa7
Arryam,556n3lkJThVQlOMWUD0CXE,0,127,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b273c35deeaf164e52e795df457b
MyManMike,1w32VBipTfDdzOeZUbqf91,0,49,korean hardcore,korean hardcore,
FLUSH!!,43AufbQhIUBRPEL2cRKGSY,0,301,"korean hardcore, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b27329bd96f2b137cbce059b5f1b
Metamorphosis,0owxQEJ7GRz23YV9wEeen3,0,105,"korean hardcore, korean metal",korean hardcore,https://i.scdn.co/image/ab67616d0000b273a3ab98c0308cfb6ceccdf704
Rituality,2OCUBra7EFBK5hsjFmVgNL,1,243,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b2730ecb82e16d7c3ddd24a0a4b6
Samchung,1PbCa54IHpX94LOBJnQk4c,1,449,"korean hardcore, korean metal, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b2732834c1ea4a4076e2cd944b63
The Kitsches,26rkPIg68j9eWVeo3jheRE,0,299,"korean hardcore, korean punk",korean hardcore,https://i.scdn.co/image/ab67616d0000b2733fe25531520913ed456f5fff
PAKK,4FE25GNu4f10u9w7nle4Qt,3,814,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b273b6a571547c597afafdd324d3
세버디이어,3zZuzmpsathL03sCmiwThZ,0,5,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b273cedd6949ee46213a9c2abf7b
CHAIN REACTION,6uAWiq7o2XzohdQ6M5zN7U,0,118,korean hardcore,korean hardcore,https://i.scdn.co/image/ab67616d0000b27305c4d9024e9adaef25f9e022
Vicious Glare,4YGLsvR5d7jvCUbO89IrAd,0,20,"korean hardcore, korean metal",korean hardcore,https://i.scdn.co/image/ab67616d0000b2739788a44cf4c3ed778ac8b8cc
JEON MI DO,0MGh57fT1dstT9ulzXNauX,35,14194,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b2737322c7c57968e53daa2fec5d
Kai,5zCtihKT8IsDqVS5WBbqHD,27,2018,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273f2e32ae858480f4490f9ade2
Yoo Yeon Seok,6xPx7ZAh3o3PMkpk8VDeGj,28,3256,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b27334e47128e501d45f15d4a819
KIM GO EUN,4G0khHYSAyq05njsT39Vp5,22,3914,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273a59eb1c3555542ebb901075b
Jung Kyung Ho,3uT0Lvso8MvdZO5tJQCbcJ,20,2216,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273e577c782bb8aafbfb54d4313
JooHyun Oak,22GsBXoNH88NIr7Rl8k7oz,21,588,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273ed61494ef3750d9e89949a3f
Chung Sung Hwa,17Lf0xNyXq61mI3hmlWs6y,17,401,"dong-yo, korean musicals",korean musicals,https://i.scdn.co/image/ab67616d0000b27368bcd29015d1f7e6ced2bc3b
Jo Seung Woo,5Msp3jgTyvIgAbhCQIun0e,17,985,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273ab94ad76d05780af3b31930a
Hong Kwang Ho,7oLdNKm3z3mzXTdmPHLGU9,17,1599,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b2736596485c89c44854b6b17b7e
Euntae Park,0A4BTDPnW8pD4nPMJ5ubIQ,14,390,korean musicals,korean musicals,
Minsung Park,2UBcniU0NuQ3jZCT6w3xhh,14,110,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273aa5def0cb2c99599ec97b001
Min Kyung Ah,5l4BZ5ICnf6y5LZuoz2a6t,13,112,korean musicals,korean musicals,
Joonsang Yu,3a092vfxyJ7smVmJx1WyLI,11,117,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273a29c595df738139452a02351
Jisang Han,6WYZjhflHs42vGgglFB5OX,12,102,korean musicals,korean musicals,
임혜영,2XDUAl1Jrm27nOLmQ70kor,11,63,korean musicals,korean musicals,
Jiyoung Seo,1kzmLYW280Tq30NxMg9iWr,11,84,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273eb6f6dfe98686b47f363692e
김소현,3IiApDS7pAyH6jRuR6QvVs,9,235,korean musicals,korean musicals,
JUNG MOON SUNG,4TlUS6UakOkq7FoaIOW29R,9,162,korean musicals,korean musicals,
Jihye Lee,5npSy7josu0VCS1YgHDHLC,7,252,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b2737fcea711076b10120ecb2486
KIM MOON JUNG,6nQn6ysz3GToHN962wdNms,10,23,korean musicals,korean musicals,
JiHye Lee,7uM5Y6tK6MBNEtHUr0KVFA,11,21,korean musicals,korean musicals,
Im Tae Kyung,3eCr6sH69JBBOe6s4oe1zk,10,352,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b2731e8adaef4105e41446dc24cb
Jeon Dong Suk,0Ip0NHgOWuSF3oX1ut6UbI,8,311,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b27352574a63b7769068c171f21d
Yoon Gong Joo,3imERswwRSNhQysvUbg79I,7,113,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b2735bf6a4c17b49663a5d6eb399
Brandon Chamber Orchestra,22ihWA2XJpFjyOUjv8vPN1,6,18,korean musicals,korean musicals,
차지연,77B71eb8xt3m3frx5gO1OE,6,91,korean musicals,korean musicals,
류정한,50CSAlcbth4WJmEvDOeZAD,6,106,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273a5b54a5a5f7c9615fbe7abb6
Musical Jekyll&Hyde 2021 Korean Cast Recording,5Chm5Gk7JpHBVEq2zH3UPt,5,296,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273202489abda67789a805e23cc
Park Ji Yeon,4u1EhHbshoZF8eJVN1mojZ,5,75,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b27396e54b8f21b11f8c362bd080
정선아,68rC7Xe1Jqv7tPh20ee4Mf,7,164,korean musicals,korean musicals,
신영숙,4iPnZS386V7BYIV5DqCw8M,7,101,korean musicals,korean musicals,
“Phantom” 2016 Korean Cast,3Gy9aGyd61qAUF3t32lbPH,5,63,korean musicals,korean musicals,
Cho Jung Eun,4bTVPPYDBIpn1WYEkVxK1P,6,170,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273d560785db269615f3e46a83d
차지연,0MLC3CMOxIZNyc6GEXyLJI,5,273,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b2733e7927c0978a5d57ac018fc6
Shin Sung Rok,21yvBtZGSk1qfmr169QzNS,6,252,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b27396e54b8f21b11f8c362bd080
Lee Jung Soo,2kTOj1GZMbYSABNJnU9o7K,5,38,"korean musicals, korean talent show",korean musicals,https://i.scdn.co/image/ab67616d0000b2734b252b30bb54051fb5485994
Woohyuk Min,2AP7d2UyVpSsxt4uSu0RnE,1,39,korean musicals,korean musicals,
박건형,6ygGa0RGvfp38D3lG5Wheh,2,45,korean musicals,korean musicals,
신성록,7bp9r5aiIyLd8gm5rOe8bZ,3,128,korean musicals,korean musicals,
Min Young Ki,2AREEkZLcybi7bdQ1V8SAG,4,163,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b2738849516444f788466e5e57f2
Lim Hyeon-Soo,4pS3Fjnx5uxDnQtKQsriZz,1,12,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273c636e154609156b5fbb488c4
이미경,5FUtUNg3d4QfewxnjDsdmU,0,8,korean musicals,korean musicals,
Jungyeol Lee,5q6yp1jSryJEfd0FJ74ljI,0,19,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b27392e36db3bbd0558916fbe085
Jo Woo Jin,77BVnHxgLkg2DJyycyM5v3,3,9,korean musicals,korean musicals,
나문희,5NziqZiwl1gPXXIx9lY4Gy,1,37,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b2734db9d5b5f03c209da4a9836e
Seo Beom Seok,0RiUcfXKutI0dO8NMn7PeA,0,13,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273d36f3d46f16156c2c9e4b5c5
Shin Young Sook,4m8N57IYPCI77lNgLkDapD,3,103,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273b4d54a220f30747dcd0b9d76
Ahn Jea Wook,3x0zkVVq68M5WZAsgHiiNc,3,124,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273cc67e5fe4ab4f0d4ba903171
Sun Min,0tFZjNo8s7c7MqUdVmRHV9,2,29,korean musicals,korean musicals,
엄기준,3Yv2wFtHdOmvEoWGaHjDJO,3,132,korean musicals,korean musicals,
최민철,1qlFrrr4DvTdfihRlv4y0M,1,21,korean musicals,korean musicals,
임태경,01j5PnIBJzaKSxVFVZxrt4,3,354,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273ad26fd7e4841802e824107d7
전동석,5IvMUnMhjxNGbgeeegd8Zk,0,325,korean musicals,korean musicals,
쏘냐,4Xl72c0Tt9aMAbblSWx6K4,0,14,korean musicals,korean musicals,
Park Eun Seok,0wkuVrmQgH0Ewv9nAop9mX,1,50,korean musicals,korean musicals,
Ryu Jung Han,1r5j9cEhW7G5yamfZTUkbb,4,132,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273005eb2121d83a6281328bcb9
Choi Soo Jin,42cQRf9Kp0OrQpzQhiYTWg,2,58,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273a16cf3bfeeb5894659d17ab1
Kim Pub Lae,5ax3HwyeuCEb50jSoxLyYJ,0,38,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273101ac4a7f47a38773ce0a186
YANG HEE JUN,6LYwl116nDnAHDdpKPgxRD,3,20,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b27348ce66f5053702efd3778d35
Kim Sung Rak,7v3iZiEgWMgqn5YWkwDRy8,3,16,korean musicals,korean musicals,
오만석,4mVYBCh2hbJCtNzVfLC8VB,1,31,korean musicals,korean musicals,
Park Eun Tae,45hU1eE85rosIXIhZbfonk,4,145,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b27378a2e7d25e545b18142ddfb5
Kim Ye Won,0a8VoUGsgqX5nqb9FQ20lO,3,80,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b27373bccedf6337b768727311dd
Kyung A Min,2rnbk64Y8pqkEIVA5lB85y,2,23,korean musicals,korean musicals,
Oh Sang Joon,05gWPdM0nCQick7gu0AzwM,3,42,korean musicals,korean musicals,
이성준,4GxjdWLtmjkLnVcoK1pTla,0,23,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273b36b7906db7f906fe0cecaf8
Han Jisang,4PsVluDCAeYqxEtPgTsmZC,0,77,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273d53dddc1697cfb49f15f8132
Na Hyun Woo,0vSoVDQrYsrwBrVPez0Doh,1,40,korean musicals,korean musicals,
박은태,0y8MAbpo9YKHYjIevTRrPL,0,39,korean musicals,korean musicals,
김준현,3pI8K2qo20cnJQArS7rXFL,0,16,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273eb241127d902d56e5f0ece4b
LINA,3ZVbZ5x3hzYSu4b8WgKVP1,1,21,korean musicals,korean musicals,https://i.scdn.co/image/ab67616d0000b273a3887945bd06b9efe1498396
Um Ki Joon,5FqiRl0aDglsTFd8Jqqmd2,0,89,korean musicals,korean musicals,
김승대,7e8SbprIMKHZzh0hmatCGc,2,25,korean musicals,korean musicals,
Dong Suk Jeon,6jj0oUJoOyr99l2MlN8SgB,1,49,korean musicals,korean musicals,
Parannoul,7eZbNxarrTW4VkRI8u9aDX,45,89641,"hyper-rock, korean indie rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb4ef6aec62503a1f5cad79f49
THORNAPPLE,6S4fsREHT1NEjTb3lYD2pG,38,35223,"k-indie, korean indie rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb37c8e9733b4aeef1ff7a3037
Say Sue Me,4tvbo17gXpYgSr8sTlkaby,34,46593,"indie surf, korean dream pop, korean indie rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb2b94b3129c079a101cf6429b
BrokenTeeth,5kNGExA70Z5twMjo7mFYrW,23,5785,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb984c3dce0fdd4e682e9b0f48
Della Zyr,0fx546FEiZSwGoSbuMnsmN,22,8535,"hyper-rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb9e09764474ec02c98ba544f6
TRPP,1aBpZ0N9BHa5pVM8oKhT0D,23,10998,"k-indie, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb82d92bb0058eafba83c8f9d6
cotoba,5KOhn3Gjbd4DUavli5No5f,20,9881,"k-indie, korean indie rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb75ba22d8d6e4ad2630d0da4f
전자양,6mhTxQr2OvKXoNgXJ4qmbj,17,4231,"k-indie, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab67616d0000b273dc7245e6f80686fce2cb70c6
zzzaam,7iRoIMoHaSyQBKMJT9RDrP,14,1497,"korean dream pop, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb11c96fade23103ff23008d25
Vidulgi OoyoO,6Tq8Gs9cI0OyyZBq5SsIYq,9,2704,"korean dream pop, korean indie rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb74bb4b2f6a39f05203a02cd5
FOG,01Gq2AGLwWfLI1qLMlRwdM,9,2948,"korean dream pop, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb20ad9ec30928c8af2011ab6c
Byul.org,51mq386PWBqyWooRdxxlxP,14,4778,"k-indie, korean shoegaze",korean shoegaze,https://i.scdn.co/image/6ceb9663ed5693c1c3a2ed3ca0081d603295b0c7
Jowall,2LH8edS7dFHXp9vnYdpd17,11,2540,"k-indie, korean dream pop, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5ebfdda81b962cf76859adc1a9d
Achime,0P46K9b8zee5pzQhZoZLYI,13,1291,"k-indie, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab67616d0000b2737adce1e5c952899fac710947
Lee Seol Ah,2mBJXhOnDZnZFxvoaGsZlJ,10,1089,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab6761610000e5ebf1acb02539a344b786eb2b6a
In the endless zanhyang we are,1J4mprhMd3Zi36m09A2MwE,11,3073,"k-indie, korean dream pop, korean indie rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5ebea00bda11138d96cec0b8683
Wings of the ISANG,000dicAA3QWT6m118rFXLO,8,1827,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb3a701bc3dffd886587f4fbe2
꿈에 카메라를 가져올걸,0SroWs3dSjlMFG3U1IEuij,8,1173,"k-indie, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab67616d0000b273f68fa4257dc626d3250aa1f0
Tierpark,4xRDJe5hrlntf4pDvx5qXq,4,888,"dreamgaze, korean indie rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab67616d0000b273b439c20793102721a97c5fd1
Moskva Surfing Club,72RQExfl8kYY207YfKV5Nl,9,1831,"k-indie, korean indie rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb0e8522ca58870781c3517079
Seaweed Mustache,5el08x2OR7VTWMLPE3DsJB,5,951,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb4e10e5f7a1097368dddca1d4
Mothfly,7hQELJKeaR5JCdtj3cwHtb,0,76,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab6761610000e5ebca3e6e1ebe78e5ef11be3cdd
The Plastic Day,2aYq0vBpmr2D8j7tUr5tky,0,19,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273ea426f77be7106925538821d
Hamster Powder Club,7efcYELXVNwvuEg3qDD2XU,4,708,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab6761610000e5ebfd9a6d9c5449a254bdcca53c
Rukh,68AvNMKBB25vkRC6a6VzMy,0,18,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273adfd141756cc9d097ccd33fb
Summer Never Comes,5LF1LN5xRgorHeAsQNux8S,0,32,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b2730fb4a2f3ebd11884b6ea78b2
SHIRTS BOY FRANK,1v9klSxIYqwmZIHnQ6a1Wk,1,321,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab6761610000e5ebc22a19e6961746bbcb0fbe31
Kevin's Retirement Plan,4RWgJMHPhoPhH4pdo40jVC,0,16,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b27326dee9c321de3c84ac031286
Monotheism,41LNkxG4WyeNG2xYp6OO7t,1,257,"korean dream pop, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab67616d0000b273ec4fb2a6808efbf6fd1b505b
모즈다이브,0ntQ7sGnJMIHCjp63GbQ2e,1,129,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b2733bac8fdd9dc729d052ad0c89
Romantiqua,2Xh6yir4Kz5KLCOCLrImix,0,57,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273f7974962ad936bbab54e3e03
The Hitchhiker,3VHuLsvpuvH5q6MzKvaDop,0,86,korean shoegaze,korean shoegaze,https://i.scdn.co/image/576f3870e842e8eefa772db1c4e3cc7db502c840
Starry Eyed,29oiXel7THCTEucUBaO3ww,0,245,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab6761610000e5ebd4e3d231d2f6f7e2bb78db2a
FauloCity,78A7VxduMrrBV0cj6ImHCU,2,452,"korean dream pop, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5ebbfd3e97df07990fe1dfd4966
Scomic Strip,2MskHcdDcAOXDJo4DnOHnR,0,10,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b2738926fb9ab198c40545e8653d
DODAM,6Uhr82DrsgoasdtXRUuzmX,0,38,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b2732fcff76df1fcfbc323ca5476
Narotic,3G39NVco5HrFtcf2QS1FNN,2,528,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb461b387aa132d741c302afe3
Octopus King,3ff9pdMEE5aDtAS5C3omoV,1,424,"korean dream pop, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab67616d0000b273c4242ffab5cf7f05edc8e5f6
nuh,3Yy2ejBaoryc6yXv1laG5Y,0,50,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b2733cd32d227937867b7e51963b
해일,0Z2RRK4quxZeX3Gsz0DkGL,1,174,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b273ece5694276bcac4860937380
Loro's,76UHA12Ihv2i7nSrve8wEk,4,661,"k-indie, korean indie rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5eb3eb2d18690bd18a5594990fd
Underwears Band,45GqEahtuqb81A7h2OBPow,3,298,"korean dream pop, korean shoegaze",korean shoegaze,
스위머스 (Swiimers),61De5d55i55VwkuiQh3qCL,3,619,"korean dream pop, korean indie rock, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab6761610000e5ebc1ad065b6523be0a47f34fac
Swimmingdoll,7yuMWK28o7gRb4DWFfBucg,2,355,"korean dream pop, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab67616d0000b273d9dcde24a34eb71d9b0edf09
Clamono,6he368cdDyuxdWrM9cWMgq,0,115,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab6761610000e5ebecf7a43066c86f1e0e941fa2
Madeleine,5Gyb0N54lV9efvZCOKxQyJ,0,96,"korean dream pop, korean shoegaze",korean shoegaze,https://i.scdn.co/image/ab67616d0000b273bce0c2ef00a1e59028d5c79e
UHF,49cgA6RgL8LDthvqzWfWjU,1,182,korean shoegaze,korean shoegaze,https://i.scdn.co/image/ab67616d0000b2732023a2de207179655b1b44d5
TENGGER,348WlP2SjUlFjFQbI9xii4,20,5202,"experimental ambient, korean experimental",korean experimental,https://i.scdn.co/image/ab6761610000e5ebfee8010bcb9d6b0429f1611c
250,0ePKWgwmESq5970Hq1c3yE,22,12412,korean experimental,korean experimental,https://i.scdn.co/image/ab6761610000e5eba62e0ed6e441021fdf874db4
Bird's Eye Batang,2e00FQUVdht8bnnwsV8gwS,15,5573,korean experimental,korean experimental,https://i.scdn.co/image/ab67616d0000b2735c41b42a4f8706224bdbf030
Park Jiha,7aWBbWXYNdvU0319rLIToK,22,7856,"korean experimental, post-minimalism, spectra",korean experimental,https://i.scdn.co/image/ab6761610000e5eb8bfcc23186dbc3dfe5778eec
JAMBINAI,20xwrwSmGSBQLLV0EVRS9M,17,25345,"joseon pop, korean experimental, korean indie rock, korean metal, oriental metal",korean experimental,https://i.scdn.co/image/ab6761610000e5ebd993dcb52fd9289f84c019b1
