Track Name,Track ID,Duration (ms),Popularity,Track Number,URI,Album Name,Album ID,Artists,Genre Queried,Track Image
Reflection,0dEOIf3QXfSYnplRFT9t6R,173947,30,10,spotify:track:0dEOIf3QXfSYnplRFT9t6R,Life,0N0l3JnVMd4hFhS5V2d1iY,Jinsang,korean r&b,https://i.scdn.co/image/ab67616d0000b273e53ea14512fe052049fd8674
Wait,564FztYymI6tdSy7hV8nYS,173875,66,1,spotify:track:564FztYymI6tdSy7hV8nYS,Wait,7go94B223sIXz4t1g8kZ2N,HYOLYN,korean r&b,https://i.scdn.co/image/ab67616d0000b273b8d4cf2ade8544eba69b56af
REBORN,3j5P08hfKY8oUSARXvmjjZ,235364,33,1,spotify:track:3j5P08hfKY8oUSARXvmjjZ,REBORN,5QOZlmEou75NZ0QsFLkfZq,"Jay Park, ILLSON, Boi B",korean r&b,https://i.scdn.co/image/ab67616d0000b27341da208ffafb8abb986f6969
Broken Record,4TF240Qq2I1cr2Ysvfps4d,192360,45,2,spotify:track:4TF240Qq2I1cr2Ysvfps4d,Hate Everything,4NV2SxuesqKwcBdDgACH9R,GSoul,korean r&b,https://i.scdn.co/image/ab67616d0000b273a4dd01ec42266f3c633d08b5
Run With Me,6gECUq9194oDg9LJehqVVP,270413,39,1,spotify:track:6gECUq9194oDg9LJehqVVP,Run With Me (Better Days X Roy Kim),1QDeiNWmHe4KjfXKcUx8Wu,Roy Kim,korean r&b,https://i.scdn.co/image/ab67616d0000b2730e20cf27d9e289c894086acb
Replay,08PZbZWEUQJXjF6n5jyRT0,163531,35,1,spotify:track:08PZbZWEUQJXjF6n5jyRT0,EVERYTHING YOU WANTED,0c4LKBzh0ufU36AyuzZRc2,Jay Park,korean r&b,https://i.scdn.co/image/ab67616d0000b27382ecc5ea89bf34479a71a297
The Road,7cXJOM8t8pftyFgYp5Sm1N,255373,37,4,spotify:track:7cXJOM8t8pftyFgYp5Sm1N,Like Water - The 1st Mini Album,1Ao5vWPO13f4l0ldwxOKL7,WENDY,korean r&b,https://i.scdn.co/image/ab67616d0000b273d8856d19e1f5784ed643d862
Side Effects (feat. SATICA),6G7WHVte0rNmfA9iPxRU0p,196669,51,2,spotify:track:6G7WHVte0rNmfA9iPxRU0p,MOTH,7JdpeV87hczflCV8GXF3yV,"WOOSUNG, SATICA",korean r&b,https://i.scdn.co/image/ab67616d0000b273a93c207b94cbb802b1efefa1
september rain,59dBnabeKp9oMKpl4K194C,135415,43,7,spotify:track:59dBnabeKp9oMKpl4K194C,Confessions,0ObtoFpjzJwwDeUeb8Ejyt,Jinsang,korean r&b,https://i.scdn.co/image/ab67616d0000b273c5ad3bfbcbdcbb6ea8b7511c
Rolling Rolling,2C0JYaMElHcXV91oOhinzQ,241360,38,1,spotify:track:2C0JYaMElHcXV91oOhinzQ,BLUE,6E06DFk8k2TG4dycatLnt6,LUCY,korean r&b,https://i.scdn.co/image/ab67616d0000b273390448e7aa08256f0ce1523f
Run It Back (Feat. Kwaca),4jhctDTVOvjIkLdB7Ne1p1,152413,34,4,spotify:track:4jhctDTVOvjIkLdB7Ne1p1,Love Sick,35taXjwOGmbL92CzJBjqek,"GEMINI, KWACA",korean r&b,https://i.scdn.co/image/ab67616d0000b273ebb129621aee385f412fe74b
Rain and You - Drama Version,7azwxk2fcf2yvZhNkeJTjT,245349,42,2,spotify:track:7azwxk2fcf2yvZhNkeJTjT,HOSPITAL PLAYLIST Season2 Special 2 (Original Television Soundtrack) [Drama Version],0dbyuT3crDc1gdGmaEjF7k,Mido and Falasol,korean r&b,https://i.scdn.co/image/ab67616d0000b273081e1fd3b5e3b13b94007909
"You, Clouds, Rain",6FZAc2XaVYc8G8jaDnBshv,205312,54,4,spotify:track:6FZAc2XaVYc8G8jaDnBshv,"/// (You, Clouds, Rain)",7ANb4BnhkVoBO4RDSJ6uSs,"HEIZE, Shin Yong Jae",korean r&b,https://i.scdn.co/image/ab67616d0000b273053f6d4ad49f49131dbd3bfc
Runaway,601FhtcHMZUe9vin7t6ZqO,225354,36,11,spotify:track:601FhtcHMZUe9vin7t6ZqO,Bleach,1v3wXiQf8PCq23LhJVw29l,Glen Check,korean r&b,https://i.scdn.co/image/ab67616d0000b2732e9f9d19b9d4747de6520c9a
RING RING,1kQcX6cLpC57HQqqSRrHi4,206613,31,1,spotify:track:1kQcX6cLpC57HQqqSRrHi4,H.A.L.F (Have.A.Little.Fun),48u7IqYux9zf5sUWVb6qcm,"Sik-K, Gaeko",korean r&b,https://i.scdn.co/image/ab67616d0000b273f01f8d2f681e106ca0ec8919
Remember (feat. Ty Dolla $ign),0apCIaqGTn0zJ2Xiwh8Ftg,184987,32,1,spotify:track:0apCIaqGTn0zJ2Xiwh8Ftg,Remember (feat. Ty Dolla $ign),2JXkfP70zDFfrTxeNrntYY,"KATIE, Ty Dolla $ign",korean r&b,https://i.scdn.co/image/ab67616d0000b273b87466145cf634dff5c545aa
Don't,3pXF1nA74528Edde4of9CC,198293,84,5,spotify:track:3pXF1nA74528Edde4of9CC,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
Whatever She Wants,57wp7VFnV8X0pSVnYArGeJ,161342,82,1,spotify:track:57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,60s0PMYFJhe34io9HuyUXf,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
Exchange,43PuMrRfbyyuz4QpZ3oAwN,194613,81,3,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
Lovin On Me,4xhsWYTOGcal8zt0J161CU,138411,83,1,spotify:track:4xhsWYTOGcal8zt0J161CU,Lovin On Me,6VCO0fDBGbRW8mCEvV95af,Jack Harlow,k-rap,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
Right My Wrongs,5rgrBsAFYMun6yhtnLKRPz,249320,78,14,spotify:track:5rgrBsAFYMun6yhtnLKRPz,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
Let Em' Know,5QDGKcQLqOJvoiu8eScEaM,261880,74,2,spotify:track:5QDGKcQLqOJvoiu8eScEaM,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
Sorrows,5TXQCMKN6TgemTL3c4wRTn,193702,75,6,spotify:track:5TXQCMKN6TgemTL3c4wRTn,A N N I V E R S A R Y,5KpXxX7OUDXRs25qLyN8NA,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273008d8077814ce15da0085b47
Haegeum,4bjN59DRXFRxBE1g5ne6B1,168926,85,2,spotify:track:4bjN59DRXFRxBE1g5ne6B1,D-DAY,446ROKmKfpEwkbi2SjELVX,Agust D,k-rap,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
First Class,0wHFktze2PHC5jDt3B17DC,173947,76,4,spotify:track:0wHFktze2PHC5jDt3B17DC,Come Home The Kids Miss You,2eE8BVirX9VF8Di9hD90iw,Jack Harlow,k-rap,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb
WHATS POPPIN,1jaTQ3nqY3oAAYyCTbIvnM,139741,72,1,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,Sweet Action,7AaqMMiYMvnMB3RcS8u3EY,Jack Harlow,k-rap,https://i.scdn.co/image/ab67616d0000b27305a448540b069450ccfba889
Daechwita,0JKGe340YJwfDrpXqPQ8sw,225668,80,2,spotify:track:0JKGe340YJwfDrpXqPQ8sw,D-2,7lhFsAaVCFaYbkNvBMw5Zf,Agust D,k-rap,https://i.scdn.co/image/ab67616d0000b27353bfecd78b83e97c4f0794e4
Ciao!,0oMlowcYGs70fDAfRf8eKJ,125039,69,5,spotify:track:0oMlowcYGs70fDAfRf8eKJ,Bryson Tiller,0frVQ5nctt6zS9ZR1g5HMX,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b2735b7314bd0c9cab582954878a
Next To You,2SSyJ6hTS0JeHTg63wVDZ7,190144,68,10,spotify:track:2SSyJ6hTS0JeHTg63wVDZ7,A N N I V E R S A R Y,5KpXxX7OUDXRs25qLyN8NA,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273008d8077814ce15da0085b47
Tyler Herro,3w1WjD2zJqjBjDz5fwqQPJ,156578,70,11,spotify:track:3w1WjD2zJqjBjDz5fwqQPJ,Thats What They All Say,5g2INX6dnMIJG0xKygXwF3,Jack Harlow,k-rap,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63
Sorry Not Sorry,16bHRxM89ue0TiCKARYbRp,200760,65,11,spotify:track:16bHRxM89ue0TiCKARYbRp,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
LOST!,02H58MSfVESkKyx4diDgu7,233013,80,8,spotify:track:02H58MSfVESkKyx4diDgu7,"Right Place, Wrong Person",512dQp7hBbDDurodCqSw5I,RM,k-rap,https://i.scdn.co/image/ab67616d0000b2737093cd0ee6043740f73e54d9
Attention,7tr8SXmP9j0uVqUU0qoapb,216043,67,2,spotify:track:7tr8SXmP9j0uVqUU0qoapb,Bryson Tiller,0frVQ5nctt6zS9ZR1g5HMX,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b2735b7314bd0c9cab582954878a
NEURON (with Gaeko & YOON MIRAE),11sirgYaEutV40tkvgpHN6,273290,79,6,spotify:track:11sirgYaEutV40tkvgpHN6,HOPE ON THE STREET VOL.1,5mqxdPWQirLBE7vdDMhlB4,"j-hope, Gaeko, YOON MIRAE",k-rap,https://i.scdn.co/image/ab67616d0000b273c38c67ad56a314ba5669242d
Blame,6S5dMjMifQYmyTu1mX4f8P,127028,66,1,spotify:track:6S5dMjMifQYmyTu1mX4f8P,Blame,2OOcufzAxz4qgzadyJaEty,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b27387546c53660f666c8440ac18
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2MbdDtCv5LUVjYy9RuGTgC,227478,66,1,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",36jrqYRpGVpJqztuqCii22,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",k-rap,https://i.scdn.co/image/ab67616d0000b273b5f0a8d46cef9647548c64dc
I WANNA SEE SOME ASS (feat. jetsonmade),2aWVaW1p2kUc5yuKwBmRJi,125302,65,3,spotify:track:2aWVaW1p2kUc5yuKwBmRJi,Sweet Action,7AaqMMiYMvnMB3RcS8u3EY,"Jack Harlow, jetsonmade",k-rap,https://i.scdn.co/image/ab67616d0000b27305a448540b069450ccfba889
Gangnam Style (강남스타일),03UrZgTINDqvnUMbbIMhql,219493,73,1,spotify:track:03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),0ZjxizLeMyFEjR27JIvD99,PSY,k-rap,https://i.scdn.co/image/ab67616d0000b2736cfc57e5358c5e39e79bccbd
"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0ZLuW8uOXdFNWcI40C0OC2,227478,65,15,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,Thats What They All Say,5g2INX6dnMIJG0xKygXwF3,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",k-rap,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63
Already Best Friends (feat. Chris Brown),4RKJRRd4VJfZWiqQTYsleE,197031,65,6,spotify:track:4RKJRRd4VJfZWiqQTYsleE,Thats What They All Say,5g2INX6dnMIJG0xKygXwF3,"Jack Harlow, Chris Brown",k-rap,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63
Let Me Explain,1trZGMI2CGyVT44STkpCoN,223969,64,1,spotify:track:1trZGMI2CGyVT44STkpCoN,Let Me Explain,3BjVNKsPNcmSGG5n4bHNUq,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b27301cf25142249e6911f7dd6e5
THRU THE NIGHT (feat. Bryson Tiller),1AgSUWSzmza5jF6ER5R68v,128409,63,8,spotify:track:1AgSUWSzmza5jF6ER5R68v,Confetti,7xfcihbsBamUi6sezd0oOG,"Jack Harlow, Bryson Tiller",k-rap,https://i.scdn.co/image/ab67616d0000b27357c38b379fbaa7bfef03934d
28 (feat. NiiHWA),3pGNUEIlaUlCU8mXxKInzw,133673,74,5,spotify:track:3pGNUEIlaUlCU8mXxKInzw,D-2,7lhFsAaVCFaYbkNvBMw5Zf,"Agust D, NiiHWA",k-rap,https://i.scdn.co/image/ab67616d0000b27353bfecd78b83e97c4f0794e4
Outta Time (feat. Drake),4SCnCPOUOUXUmCX2uHb3r7,198821,65,8,spotify:track:4SCnCPOUOUXUmCX2uHb3r7,A N N I V E R S A R Y,5KpXxX7OUDXRs25qLyN8NA,"Bryson Tiller, Drake",k-rap,https://i.scdn.co/image/ab67616d0000b273008d8077814ce15da0085b47
Overtime,2gq9iG0maBxkuZI7yfGJuv,218253,62,13,spotify:track:2gq9iG0maBxkuZI7yfGJuv,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
Churchill Downs (feat. Drake),3EMp20j5E42MxfFbsEsIvD,309327,65,10,spotify:track:3EMp20j5E42MxfFbsEsIvD,Come Home The Kids Miss You,2eE8BVirX9VF8Di9hD90iw,"Jack Harlow, Drake",k-rap,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb
Erbody But Me,3kW5Rq9AIL0QQuYTSKNkQw,197053,59,6,spotify:track:3kW5Rq9AIL0QQuYTSKNkQw,The Storm (Deluxe Edition),1aMPeVSgyoG34dAu7iwRpD,"Tech N9ne, Bizzy, Krizz Kaliko",k-rap,https://i.scdn.co/image/ab67616d0000b2738231c9bb230fb195e4aac872
Like I Ain't,5dqrgmHHBuUzwYKBXJuIm0,222904,60,5,spotify:track:5dqrgmHHBuUzwYKBXJuIm0,N9NA,396N2x0w8si5Q8WARJA59w,Tech N9ne,k-rap,https://i.scdn.co/image/ab67616d0000b27369ca801157537b266dc93873
SUVs (Black on Black),1MIGkQxcdAt2lDx6ySpsc5,157675,62,1,spotify:track:1MIGkQxcdAt2lDx6ySpsc5,SUVs (Black on Black),4K3SQSfKMXLcVnyUSFELZw,"Jack Harlow, Pooh Shiesty",k-rap,https://i.scdn.co/image/ab67616d0000b2734d00928934df027c7c51365e
i wonder... (with Jung Kook of BTS),3ajU531gR5fW71wqsw4tFX,163598,72,2,spotify:track:3ajU531gR5fW71wqsw4tFX,HOPE ON THE STREET VOL.1,5mqxdPWQirLBE7vdDMhlB4,"j-hope, Jung Kook",k-rap,https://i.scdn.co/image/ab67616d0000b273c38c67ad56a314ba5669242d
Wild Flower (with youjeen),1AZjCZSGEjlxUufFQwSszF,273499,73,9,spotify:track:1AZjCZSGEjlxUufFQwSszF,Indigo,2wGinO7YWLHN2sULIr4a7v,"RM, Youjeen",k-rap,https://i.scdn.co/image/ab67616d0000b273fa60e8a8d5ca09efc6098175
Dysfunctional,1AJx5jJQy9pKKxcnHm85RY,240173,60,13,spotify:track:1AJx5jJQy9pKKxcnHm85RY,Sickology 101,0gtroJqtkBhqDPb6cQTOhJ,Tech N9ne Collabos,k-rap,https://i.scdn.co/image/ab67616d0000b27349440f89d229d070b504be74
Hood Go Crazy,0kIHfcHGFGm5xb0dSlKEdp,225040,58,11,spotify:track:0kIHfcHGFGm5xb0dSlKEdp,Special Effects,63uxYglJtSneGlHf5MKWfl,"Tech N9ne, 2 Chainz, B.o.B",k-rap,https://i.scdn.co/image/ab67616d0000b2734b6ce6a88e6aa90472519aab
Just Another Interlude,4Vwg5CDYqAOf50Rt1WC6Kh,184836,61,15,spotify:track:4Vwg5CDYqAOf50Rt1WC6Kh,T R A P S O U L (Deluxe),54B6i7KlSGD9fAzKQB7n89,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273f62cefefc39ba2cb384889f5
They Don't Love It,2dSKFFNoNXKo3hPnlwUdPe,113292,63,2,spotify:track:2dSKFFNoNXKo3hPnlwUdPe,Jackman.,1ep4OEfNOhvcY85STfEtKy,Jack Harlow,k-rap,https://i.scdn.co/image/ab67616d0000b273ef51095309fee985f2bc6987
That That (prod.&feat. SUGA of BTS),7GNRUsU3M4XNDDB9xle5Dz,174646,71,2,spotify:track:7GNRUsU3M4XNDDB9xle5Dz,PSY 9th,7hbSWdxliNs551GXtflIZB,"PSY, SUGA",k-rap,https://i.scdn.co/image/ab67616d0000b273763208e225ccbbda004d2176
Come back to me,62HKW77nt6tudsIHXT2A0M,388960,72,11,spotify:track:62HKW77nt6tudsIHXT2A0M,"Right Place, Wrong Person",512dQp7hBbDDurodCqSw5I,RM,k-rap,https://i.scdn.co/image/ab67616d0000b2737093cd0ee6043740f73e54d9
Inhale,0ycIrEpkyb4lrqE7M1emju,171173,61,7,spotify:track:0ycIrEpkyb4lrqE7M1emju,A N N I V E R S A R Y,5KpXxX7OUDXRs25qLyN8NA,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273008d8077814ce15da0085b47
Nail Tech,3ioJs8DQw527GmqJIp5gZG,206385,62,14,spotify:track:3ioJs8DQw527GmqJIp5gZG,Come Home The Kids Miss You,2eE8BVirX9VF8Di9hD90iw,Jack Harlow,k-rap,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb
Way Out (feat. Big Sean),57VeLYXrvNxe8Vs18K2M9W,168906,61,5,spotify:track:57VeLYXrvNxe8Vs18K2M9W,Thats What They All Say,5g2INX6dnMIJG0xKygXwF3,"Jack Harlow, Big Sean",k-rap,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63
Self Righteous,4w9dTbEcJx8uBTxGvUYC0h,241406,60,16,spotify:track:4w9dTbEcJx8uBTxGvUYC0h,T R A P S O U L (Deluxe),54B6i7KlSGD9fAzKQB7n89,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273f62cefefc39ba2cb384889f5
Red Kingdom,5buj0D6E7rCRFi3xV9STYo,141714,58,1,spotify:track:5buj0D6E7rCRFi3xV9STYo,Red Kingdom,3dWpMOAVUkJCicbyHyFa7L,Tech N9ne,k-rap,https://i.scdn.co/image/ab67616d0000b2736a91f27d2e8929d97a05359f
Don't Go Insane,5LWWAw887ODAUvR2LR1kDg,204880,65,3,spotify:track:5LWWAw887ODAUvR2LR1kDg,Dear Insanity...,0tOtw8pNMRmDa57nZ6GZ9Q,DPR IAN,k-rap,https://i.scdn.co/image/ab67616d0000b27377d9873153e2ec19f601240e
Caribou Lou (Album Version (Explicit)),26sfR6xBMYUQ9ORoopLphT,271813,59,9,spotify:track:26sfR6xBMYUQ9ORoopLphT,Everready,7ocmhjfBKajAqVxRLgs2iL,Tech N9ne,k-rap,https://i.scdn.co/image/ab67616d0000b273223e3402f4b554263ec5fc9f
Face Off,6M47gaKejso9772SKTa3yH,219802,63,6,spotify:track:6M47gaKejso9772SKTa3yH,ASIN9NE,0g81USzuFuid3QkYfxeMXM,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",k-rap,https://i.scdn.co/image/ab67616d0000b2735ee0a1dafbbf6d8d430821a3
Been That Way,0zg5XJPiga7E5FxiehriG2,199320,59,12,spotify:track:0zg5XJPiga7E5FxiehriG2,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
People,6HDHaCnH2FCSdEwXrJfEVF,197000,71,7,spotify:track:6HDHaCnH2FCSdEwXrJfEVF,D-2,7lhFsAaVCFaYbkNvBMw5Zf,Agust D,k-rap,https://i.scdn.co/image/ab67616d0000b27353bfecd78b83e97c4f0794e4
D-Day,22W6wI4hDTjMAYKKBQW9dU,211373,70,1,spotify:track:22W6wI4hDTjMAYKKBQW9dU,D-DAY,446ROKmKfpEwkbi2SjELVX,Agust D,k-rap,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
"Snooze (feat. Ryuichi Sakamoto, WOOSUNG of The Rose)",4j3M8NrbGSXdMPwEVsnfHE,264760,70,9,spotify:track:4j3M8NrbGSXdMPwEVsnfHE,D-DAY,446ROKmKfpEwkbi2SjELVX,"Agust D, Ryuichi Sakamoto, WOOSUNG",k-rap,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
Tyler Herro,4DuUwzP4ALMqpquHU0ltAB,156497,61,1,spotify:track:4DuUwzP4ALMqpquHU0ltAB,Tyler Herro,4Vd7lpztpJdmMt9hrLfXWe,Jack Harlow,k-rap,https://i.scdn.co/image/ab67616d0000b273d12510170b4c55664e96e9a5
Nuts,2sR1e5YFAvXVN6EiIwR2is,194666,68,2,spotify:track:2sR1e5YFAvXVN6EiIwR2is,"Right Place, Wrong Person",512dQp7hBbDDurodCqSw5I,RM,k-rap,https://i.scdn.co/image/ab67616d0000b2737093cd0ee6043740f73e54d9
on the street (with J. Cole),5wxYxygyHpbgv0EXZuqb9V,214701,66,1,spotify:track:5wxYxygyHpbgv0EXZuqb9V,on the street (with J. Cole),70xdtgH5XuYTqBNdNbUwGO,"j-hope, J. Cole",k-rap,https://i.scdn.co/image/ab67616d0000b2735e8286ff63f7efce1881a02b
Run Me Dry,5GG3knKdxKWrNboRijxeKF,169266,60,9,spotify:track:5GG3knKdxKWrNboRijxeKF,True to Self,7nn2Iaphg0Vc1NCGULkhVo,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273202e628665f6ae3789c998c1
Caribou Lou (Album Version (Explicit)),0I0wn4G67txQwENcmRH3d6,271813,56,9,spotify:track:0I0wn4G67txQwENcmRH3d6,Everready,7eUmMXeZLYIn4IKpyko33w,Tech N9ne,k-rap,https://i.scdn.co/image/ab67616d0000b273254a18ab90b3c871d4c08344
Route 66 (feat. EST Gee),5faz5WYRJdRDiCa42DSgHR,153360,58,10,spotify:track:5faz5WYRJdRDiCa42DSgHR,Thats What They All Say,5g2INX6dnMIJG0xKygXwF3,"Jack Harlow, EST Gee",k-rap,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63
People Pt.2 (feat. IU),41JPN7pZMTp1sumBOHOzHd,213995,69,6,spotify:track:41JPN7pZMTp1sumBOHOzHd,D-DAY,446ROKmKfpEwkbi2SjELVX,"Agust D, IU",k-rap,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
AEAO,3TPvrMAd1hbPRXuHCRX0Pl,316944,65,1,spotify:track:3TPvrMAd1hbPRXuHCRX0Pl,A Giant Step,6SFd0NeIrUfZoqCSjoFpe8,"Dynamicduo, DJ Premier",k-rap,https://i.scdn.co/image/ab67616d0000b273bfa3b54c5b632d077ad792c7
Luv Is Dro (feat. Static Major & Bryson Tiller),0LcsvJQSFIQo3RjNhPcYqT,177190,59,12,spotify:track:0LcsvJQSFIQo3RjNhPcYqT,Thats What They All Say,5g2INX6dnMIJG0xKygXwF3,"Jack Harlow, Static Major, Bryson Tiller",k-rap,https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63
SDL,2vRoAkwc3UBEPW2udvN0u9,171442,68,5,spotify:track:2vRoAkwc3UBEPW2udvN0u9,D-DAY,446ROKmKfpEwkbi2SjELVX,Agust D,k-rap,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
AMYGDALA,5fj32MKLHkut2Vod1UodcU,251533,70,4,spotify:track:5fj32MKLHkut2Vod1UodcU,D-DAY,446ROKmKfpEwkbi2SjELVX,Agust D,k-rap,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
Dream Girl - Remix,099tjv6oy2opbpCOA3nBwX,192452,67,1,spotify:track:099tjv6oy2opbpCOA3nBwX,Dream Girl (Remix),0BeosbWOaMfZ5itwYQfw86,"Ir Sais, Rauw Alejandro",k-rap,https://i.scdn.co/image/ab67616d0000b273297245e15c7f7f8f779f870c
Nail Tech,62Yo3FDddWY8ydu6PW2wyz,206385,59,1,spotify:track:62Yo3FDddWY8ydu6PW2wyz,Nail Tech,72r4dr0xDsXOWRwP2o7ZIP,Jack Harlow,k-rap,https://i.scdn.co/image/ab67616d0000b273ddd85c9c585e663fc5431c2a
No Blueberries,4lpvCG7eNzHAXwvMxWUNjz,185106,63,4,spotify:track:4lpvCG7eNzHAXwvMxWUNjz,Moodswings in This Order,2hPHncbZRuWiCBauEUJxyA,"DPR IAN, DPR LIVE, CL",k-rap,https://i.scdn.co/image/ab67616d0000b273b7fd1b534c02e2426b63b345
Denver,5r30gHLxvhp60XMc5TIIMh,158237,58,6,spotify:track:5r30gHLxvhp60XMc5TIIMh,Jackman.,1ep4OEfNOhvcY85STfEtKy,Jack Harlow,k-rap,https://i.scdn.co/image/ab67616d0000b273ef51095309fee985f2bc6987
CALYPSO,3o2g4rjFVgHsRFSa2qcpgr,188314,59,1,spotify:track:3o2g4rjFVgHsRFSa2qcpgr,CALYPSO,3EQdtWF4yIWoLIACYpJnuO,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b2731d0832dd308f177613e26722
Life Goes On,7gv3UYPh05ZDP7Io5BIsn7,197638,69,10,spotify:track:7gv3UYPh05ZDP7Io5BIsn7,D-DAY,446ROKmKfpEwkbi2SjELVX,Agust D,k-rap,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
7:00,7LJZyNjN5U0LdYSBQ9hlLz,188293,58,14,spotify:track:7LJZyNjN5U0LdYSBQ9hlLz,A N N I V E R S A R Y (Deluxe),272GPDEjWzJtyZfHDWFXBy,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273cc5a0e69d80edf1cd1ef4dad
Am I A Psycho,1JTZqN0snbMSNtp59zveTs,244306,55,4,spotify:track:1JTZqN0snbMSNtp59zveTs,All 6's And 7's,0ytQrBinlg9hb4uoaEmk37,Tech N9ne,k-rap,https://i.scdn.co/image/ab67616d0000b2736a0b17b302637c4094433f09
For However Long,5g30WoqK1Dv5Bnwpusp2vk,124853,57,4,spotify:track:5g30WoqK1Dv5Bnwpusp2vk,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,Bryson Tiller,k-rap,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
i don't know (with HUH YUNJIN of LE SSERAFIM),0ObH6HhEWiI2kXBJ4tusbQ,183149,66,4,spotify:track:0ObH6HhEWiI2kXBJ4tusbQ,HOPE ON THE STREET VOL.1,5mqxdPWQirLBE7vdDMhlB4,"j-hope, HUH YUNJIN",k-rap,https://i.scdn.co/image/ab67616d0000b273c38c67ad56a314ba5669242d
HUH?! (feat. j-hope),6XrPzwKeGzEvtan3acn7VH,183290,67,3,spotify:track:6XrPzwKeGzEvtan3acn7VH,D-DAY,446ROKmKfpEwkbi2SjELVX,"Agust D, j-hope",k-rap,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e
